geoid,name,B02001001,"B02001001, Error",B02001002,"B02001002, Error",B02001003,"B02001003, Error",B02001004,"B02001004, Error",B02001005,"B02001005, Error",B02001006,"B02001006, Error",B02001007,"B02001007, Error",B02001008,"B02001008, Error",B02001009,"B02001009, Error",B02001010,"B02001010, Error"
14000US36061018700,"Census Tract 187, New York, NY",9874,2591,6820,1893,663,255,0,18,974,345,0,18,761,591,656,712,522,714,134,106
14000US36061018800,"Census Tract 188, New York, NY",4955,1063,1092,378,937,507,0,13,213,116,0,13,2040,1013,673,280,335,272,338,196
14000US36061018900,"Census Tract 189, New York, NY",11245,1352,3990,993,2720,948,0,20,1031,730,0,20,2299,879,1205,733,665,657,540,356
14000US36061019000,"Census Tract 190, New York, NY",3722,404,665,149,2061,353,0,13,422,171,0,13,388,200,186,103,93,78,93,64
14000US36061019100,"Census Tract 191, New York, NY",8888,1068,6362,879,986,318,0,18,713,360,0,18,197,119,630,468,309,364,321,257
14000US36061019200,"Census Tract 192, New York, NY",4247,668,530,271,2266,581,0,13,42,42,0,13,905,429,504,397,392,364,112,118
14000US36061019300,"Census Tract 193, New York, NY",10614,1422,3916,834,2215,936,4,7,1518,613,0,20,1754,823,1207,930,906,920,301,216
14000US36061019400,"Census Tract 194, New York, NY",6475,938,1594,779,1752,675,7,15,276,265,0,18,2202,794,644,381,620,381,24,29
14000US36061019500,"Census Tract 195, New York, NY",7766,901,4493,501,1281,743,32,53,994,349,0,18,398,277,568,275,257,221,311,194
14000US36061019600,"Census Tract 196, New York, NY",3910,721,506,143,1397,430,19,29,125,99,0,13,1582,587,281,135,176,95,105,104
14000US36061019701,"Census Tract 197.01, New York, NY",879,129,368,102,152,106,0,13,197,88,0,13,124,89,38,46,38,46,0,13
14000US36061019702,"Census Tract 197.02, New York, NY",3074,481,1043,357,1084,315,0,13,232,171,0,13,127,103,588,274,279,217,309,203
14000US36061019800,"Census Tract 198, New York, NY",2499,697,704,344,1280,362,0,13,42,36,0,13,263,175,210,182,7,12,203,181
14000US36061019900,"Census Tract 199, New York, NY",8876,1126,6034,962,737,302,47,41,1385,490,0,18,154,89,519,176,259,115,260,137
14000US36061020000,"Census Tract 200, New York, NY",3233,542,1127,324,1581,416,0,13,145,90,0,13,200,227,180,144,83,128,97,70
14000US36061020101,"Census Tract 201.01, New York, NY",1859,208,1149,229,211,108,35,35,294,95,0,13,79,75,91,41,52,38,39,25
14000US36061020102,"Census Tract 201.02, New York, NY",4125,609,1253,284,2037,541,7,12,250,126,0,13,204,158,374,175,128,88,246,135
14000US36061020300,"Census Tract 203, New York, NY",4036,420,2080,275,400,116,69,48,1005,274,0,13,271,122,211,109,121,89,90,64
14000US36061020500,"Census Tract 205, New York, NY",5633,493,3988,412,503,199,38,34,837,161,0,18,82,46,185,73,105,49,80,56
14000US36061020600,"Census Tract 206, New York, NY",3749,639,1169,514,2147,398,0,13,64,67,0,13,169,111,200,113,99,83,101,72
14000US36061020701,"Census Tract 207.01, New York, NY",2870,337,1438,221,198,155,9,13,766,231,0,13,203,138,256,200,203,192,53,43
14000US36061020800,"Census Tract 208, New York, NY",5714,920,1355,513,3563,804,50,59,123,88,0,18,306,216,317,179,210,152,107,89
14000US36061020901,"Census Tract 209.01, New York, NY",3674,680,371,161,1743,342,0,13,115,134,1,2,1009,349,435,329,393,351,42,45
14000US36061021000,"Census Tract 210, New York, NY",7179,962,411,289,5195,886,0,18,411,268,0,18,672,367,490,346,285,273,205,215
14000US36061021100,"Census Tract 211, New York, NY",10519,1641,3867,857,2025,592,79,103,1627,558,0,20,1975,877,946,367,270,252,676,287
14000US36061021200,"Census Tract 212, New York, NY",4219,607,518,168,2914,630,0,13,133,91,0,13,433,186,221,120,79,74,142,91
14000US36061021303,"Census Tract 213.03, New York, NY",6553,927,1344,499,2916,762,5,13,362,307,0,18,1587,558,339,173,174,145,165,114
14000US36061021400,"Census Tract 214, New York, NY",3034,370,311,99,2275,334,19,33,118,108,0,13,201,188,110,63,33,36,77,53
14000US36061021500,"Census Tract 215, New York, NY",4136,519,466,208,2858,524,0,13,109,74,0,13,653,339,50,53,6,10,44,53
14000US36061021600,"Census Tract 216, New York, NY",9341,1168,2087,467,5025,1093,59,70,405,157,0,18,1108,452,657,275,208,169,449,211
14000US36061021703,"Census Tract 217.03, New York, NY",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
14000US36061021800,"Census Tract 218, New York, NY",5980,1030,1838,504,2822,450,0,18,546,559,0,18,612,587,162,87,42,45,120,90
14000US36061021900,"Census Tract 219, New York, NY",6422,1176,816,341,2421,789,41,203,207,247,0,18,2259,1140,678,511,567,529,111,102
14000US36061022000,"Census Tract 220, New York, NY",6550,974,2131,543,2873,666,0,18,375,339,0,18,419,190,752,402,162,139,590,401
14000US36061022102,"Census Tract 221.02, New York, NY",2670,413,822,212,1224,298,0,13,160,111,0,13,163,171,301,233,117,136,184,179
14000US36061022200,"Census Tract 222, New York, NY",3645,584,1164,315,1764,490,49,54,185,129,0,13,236,146,247,157,63,67,184,148
14000US36061022301,"Census Tract 223.01, New York, NY",7779,1100,2780,646,1546,760,0,18,363,197,0,18,1446,690,1644,827,1174,770,470,349
14000US36061022302,"Census Tract 223.02, New York, NY",3093,439,597,178,806,292,71,104,385,183,0,13,586,285,648,288,124,92,524,271
14000US36061022400,"Census Tract 224, New York, NY",7671,1204,979,409,4711,1089,23,25,95,86,0,18,1755,545,108,91,32,45,76,80
14000US36061022500,"Census Tract 225, New York, NY",11105,1384,2876,986,2932,1066,0,20,347,275,0,20,3090,938,1860,835,810,722,1050,602
14000US36061022600,"Census Tract 226, New York, NY",5386,866,1429,455,2496,333,0,18,209,161,0,18,899,554,353,173,90,74,263,142
14000US36061022700,"Census Tract 227, New York, NY",5239,763,1478,516,2148,503,0,18,172,138,0,18,489,371,952,584,406,351,546,485
14000US36061022800,"Census Tract 228, New York, NY",6185,814,911,280,4642,875,0,18,139,165,2,6,143,100,348,197,53,55,295,196
14000US36061022900,"Census Tract 229, New York, NY",9265,1234,2433,544,2269,660,206,221,148,104,0,18,2833,1171,1376,698,266,203,1110,694
14000US36061023000,"Census Tract 230, New York, NY",9067,1032,732,331,5561,902,19,30,550,383,0,18,1478,681,727,315,353,222,374,264
14000US36061023100,"Census Tract 231, New York, NY",6900,1539,1333,385,2569,1081,0,18,138,125,0,18,1942,981,918,407,426,358,492,258
14000US36061023200,"Census Tract 232, New York, NY",9167,1523,1213,545,4397,923,0,18,153,148,0,18,1716,649,1688,1512,1454,1501,234,169
14000US36061023300,"Census Tract 233, New York, NY",7460,1290,2090,370,1761,480,0,18,600,529,0,18,1513,1377,1496,991,1174,920,322,264
14000US36061023400,"Census Tract 234, New York, NY",5005,718,1358,536,2926,634,0,18,70,63,0,18,394,232,257,162,10,16,247,163
14000US36061023501,"Census Tract 235.01, New York, NY",7298,1147,1711,456,2662,650,60,100,547,624,0,18,1587,805,731,326,392,285,339,171
14000US36061023502,"Census Tract 235.02, New York, NY",1716,328,210,133,1271,322,0,13,56,37,0,13,160,134,19,17,0,13,19,17
14000US36061023600,"Census Tract 236, New York, NY",7871,1103,592,291,6008,1010,51,78,54,53,0,18,836,484,330,364,254,353,76,117
14000US36061023700,"Census Tract 237, New York, NY",6328,885,1553,480,1810,574,0,18,133,171,55,94,1362,535,1415,575,169,176,1246,534
14000US36061023802,"Census Tract 238.02, New York, NY",5637,746,2250,518,920,355,0,18,1694,599,0,18,540,280,233,110,63,52,170,101
14000US36061023803,"Census Tract 238.03, New York, NY",3483,476,1697,402,496,230,0,13,1028,359,0,13,42,52,220,143,116,96,104,97
14000US36061023804,"Census Tract 238.04, New York, NY",3035,514,1321,412,165,118,0,13,1272,475,0,13,37,34,240,128,69,85,171,98
14000US36061023900,"Census Tract 239, New York, NY",3433,582,686,165,940,260,0,13,166,136,0,13,1074,488,567,426,495,418,72,75
14000US36061024000,"Census Tract 240, New York, NY",1845,651,391,163,1061,464,4,8,46,57,5,11,288,149,50,48,36,43,14,23
14000US36061024100,"Census Tract 241, New York, NY",8424,1280,1834,374,2284,504,42,56,418,300,0,18,3163,1328,683,402,542,373,141,113
14000US36061024200,"Census Tract 242, New York, NY",5513,972,533,244,2769,521,56,65,112,121,29,44,1487,743,527,416,503,410,24,28
14000US36061024301,"Census Tract 243.01, New York, NY",5083,945,1087,373,1435,360,9,17,232,153,3,7,1543,691,774,553,520,537,254,156
14000US36061024302,"Census Tract 243.02, New York, NY",7183,722,751,316,3328,664,127,158,108,171,0,18,1795,482,1074,634,702,611,372,286
14000US36061024500,"Census Tract 245, New York, NY",15041,1702,3155,911,2256,1000,32,54,507,334,44,68,6082,1489,2965,1195,2334,1079,631,474
14000US36061024700,"Census Tract 247, New York, NY",6632,1085,1838,611,1268,513,0,18,178,135,0,18,2784,979,564,320,402,293,162,127
14000US36061024900,"Census Tract 249, New York, NY",1006,198,242,97,162,115,0,13,54,35,0,13,443,196,105,60,38,35,67,45
14000US36061025100,"Census Tract 251, New York, NY",2724,499,453,143,426,213,0,13,144,99,0,13,1258,318,443,234,300,219,143,76
14000US36061025300,"Census Tract 253, New York, NY",11488,2012,2742,787,878,478,52,72,182,118,0,20,6649,2017,985,403,542,282,443,316
14000US36061025500,"Census Tract 255, New York, NY",5809,1058,2138,484,385,139,167,173,1036,571,0,18,1202,711,881,573,598,539,283,193
14000US36061025700,"Census Tract 257, New York, NY",5030,693,1845,441,2078,463,0,18,189,103,0,18,614,227,304,146,18,19,286,147
14000US36061025900,"Census Tract 259, New York, NY",4033,531,1469,398,1535,406,3,7,247,111,0,13,455,169,324,146,89,97,235,114
14000US36061026100,"Census Tract 261, New York, NY",13217,1545,2381,910,1638,565,868,1273,212,212,0,20,5933,1193,2185,776,1606,646,579,480
14000US36061026300,"Census Tract 263, New York, NY",9690,1202,2388,824,659,340,72,90,203,136,0,18,5073,1310,1295,478,802,328,493,378
14000US36061026500,"Census Tract 265, New York, NY",8907,1313,4042,792,925,750,16,26,280,179,0,18,2470,920,1174,865,1093,862,81,70
14000US36061026700,"Census Tract 267, New York, NY",2119,258,1296,218,54,43,95,132,112,98,0,13,419,147,143,120,130,117,13,16
14000US36061026900,"Census Tract 269, New York, NY",9464,1462,1886,726,614,413,470,427,200,141,0,18,4283,1394,2011,876,1307,774,704,581
14000US36061027100,"Census Tract 271, New York, NY",9126,1223,3732,744,993,570,155,168,235,185,0,18,2367,907,1644,829,1354,814,290,218
14000US36061027300,"Census Tract 273, New York, NY",7620,944,5491,783,415,219,27,47,152,92,0,18,802,636,733,392,124,103,609,386
14000US36061027500,"Census Tract 275, New York, NY",3074,548,2249,245,27,30,13,20,444,492,0,13,0,13,341,137,137,83,204,125
14000US36061027700,"Census Tract 277, New York, NY",6603,1082,1576,386,1044,331,45,71,99,68,0,18,2836,1131,1003,479,647,454,356,244
14000US36061027900,"Census Tract 279, New York, NY",11410,1453,3300,711,467,199,197,247,194,89,0,20,6482,1349,770,364,503,294,267,174
14000US36061028100,"Census Tract 281, New York, NY",3361,377,2347,295,154,75,0,13,248,120,5,8,74,56,533,257,110,72,423,246
14000US36061028300,"Census Tract 283, New York, NY",8463,1556,2152,385,355,174,34,36,354,158,0,18,4628,1538,940,600,602,490,338,318
14000US36061028500,"Census Tract 285, New York, NY",8799,1342,1419,479,597,407,0,18,12,20,0,18,5730,1397,1041,510,429,288,612,409
14000US36061028700,"Census Tract 287, New York, NY",4580,698,1753,389,390,277,0,13,98,93,0,13,1832,628,507,273,379,251,128,149
14000US36061029100,"Census Tract 291, New York, NY",12476,1612,2020,560,1846,573,67,77,523,507,67,110,6034,1398,1919,1042,1655,1051,264,184
14000US36061029300,"Census Tract 293, New York, NY",10138,1922,2076,797,767,390,193,255,96,85,0,20,6272,1944,734,507,423,339,311,293
14000US36061029500,"Census Tract 295, New York, NY",8064,1112,3730,659,798,422,0,18,303,163,0,18,2162,850,1071,752,312,205,759,739
14000US36061029700,"Census Tract 297, New York, NY",21,12,6,8,7,11,0,13,3,5,0,13,5,7,0,13,0,13,0,13
14000US36061029900,"Census Tract 299, New York, NY",3757,545,960,291,1070,351,371,362,11,16,0,13,974,352,371,230,200,162,171,137
14000US36061030300,"Census Tract 303, New York, NY",4393,686,1895,361,428,242,0,13,116,77,0,13,1656,608,298,123,119,82,179,95
14000US36061030700,"Census Tract 307, New York, NY",4072,629,2736,513,594,226,7,12,132,50,29,45,286,196,288,179,47,39,241,179
14000US36061030900,"Census Tract 309, New York, NY",11753,1575,2629,898,3268,677,452,341,135,155,0,20,4646,1253,623,308,286,232,337,212
14000US36061031100,"Census Tract 311, New York, NY",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
14000US36061031703,"Census Tract 317.03, New York, NY",6419,786,4774,800,124,159,0,18,993,423,0,18,0,18,528,403,29,47,499,402
14000US36061031704,"Census Tract 317.04, New York, NY",10558,1352,7215,1075,138,182,71,136,2736,940,0,20,20,31,378,250,65,105,313,209
14000US36061031900,"Census Tract 319, New York, NY",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
14000US36081000101,"Census Tract 1.01, Queens, NY",5006,1016,2574,540,104,147,0,18,1664,636,0,18,196,167,468,257,47,74,421,272
14000US36081000102,"Census Tract 1.02, Queens, NY",5323,956,3188,719,90,92,0,18,1745,723,0,18,0,18,300,207,17,27,283,210
14000US36081000103,"Census Tract 1.03, Queens, NY",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
14000US36081000104,"Census Tract 1.04, Queens, NY",261,240,62,112,186,172,0,13,0,13,0,13,0,13,13,19,6,12,7,14
14000US36081000200,"Census Tract 2, Queens, NY",2666,482,769,248,202,127,13,19,802,290,0,13,502,228,378,236,321,221,57,87
14000US36081000400,"Census Tract 4, Queens, NY",4692,1103,987,436,380,312,0,13,739,412,0,13,1148,517,1438,930,1401,921,37,61
14000US36081000600,"Census Tract 6, Queens, NY",4379,900,1468,502,257,254,0,13,398,178,0,13,1346,443,910,699,873,702,37,59
14000US36081000701,"Census Tract 7.01, Queens, NY",3044,493,1761,465,29,25,0,13,848,204,0,13,116,79,290,182,133,132,157,114
14000US36081000702,"Census Tract 7.02, Queens, NY",3660,643,2430,616,232,239,0,13,468,181,0,13,161,131,369,262,193,199,176,142
14000US36081000800,"Census Tract 8, Queens, NY",3312,554,824,311,715,423,88,71,638,173,0,13,756,295,291,180,225,177,66,56
14000US36081001000,"Census Tract 10, Queens, NY",4845,830,1218,399,243,158,0,13,956,241,0,13,1358,332,1070,739,597,360,473,684
14000US36081001200,"Census Tract 12, Queens, NY",3816,738,1199,444,66,54,0,13,777,385,0,13,809,435,965,568,965,568,0,13
14000US36081001400,"Census Tract 14, Queens, NY",4166,699,1715,689,275,284,0,13,922,549,0,13,777,417,477,228,373,226,104,87
14000US36081001600,"Census Tract 16, Queens, NY",2478,542,726,186,158,117,13,20,481,159,0,13,468,207,632,499,564,489,68,58
14000US36081001800,"Census Tract 18, Queens, NY",3058,624,720,329,149,121,0,13,498,169,66,114,1060,423,565,435,323,365,242,248
14000US36081001901,"Census Tract 19.01, Queens, NY",1339,467,454,228,213,200,0,13,593,456,0,13,0,13,79,72,0,13,79,72
14000US36081001902,"Census Tract 19.02, Queens, NY",4143,597,1637,330,98,105,0,13,2159,540,0,13,75,86,174,161,91,140,83,79
14000US36081001903,"Census Tract 19.03, Queens, NY",1525,339,704,238,34,34,11,18,524,234,0,13,183,172,69,56,0,13,69,56
14000US36081002000,"Census Tract 20, Queens, NY",1746,331,387,158,5,7,24,38,308,127,0,13,890,299,132,137,96,132,36,38
14000US36081002200,"Census Tract 22, Queens, NY",2587,381,836,260,30,24,0,13,461,287,0,13,673,242,587,286,555,276,32,52
14000US36081002400,"Census Tract 24, Queens, NY",2437,624,834,268,107,76,0,13,371,196,0,13,769,215,356,352,344,351,12,13
14000US36081002500,"Census Tract 25, Queens, NY",6046,967,945,441,2704,757,69,102,876,618,0,18,861,497,591,403,323,228,268,375
14000US36081002600,"Census Tract 26, Queens, NY",2149,466,825,184,101,86,0,13,354,191,0,13,530,372,339,336,288,323,51,93
14000US36081002800,"Census Tract 28, Queens, NY",3442,519,876,213,168,112,0,13,740,283,0,13,1098,437,560,315,425,288,135,105
14000US36081003000,"Census Tract 30, Queens, NY",1702,538,1019,491,84,99,0,13,187,120,0,13,371,280,41,42,41,42,0,13
14000US36081003100,"Census Tract 31, Queens, NY",1189,218,539,110,26,21,0,13,267,95,17,25,245,140,95,54,41,43,54,35
14000US36081003200,"Census Tract 32, Queens, NY",1690,371,534,248,63,80,0,13,510,282,0,13,483,291,100,57,31,30,69,56
14000US36081003301,"Census Tract 33.01, Queens, NY",2675,503,1289,244,104,72,0,13,940,453,0,13,69,64,273,109,150,78,123,100
14000US36081003302,"Census Tract 33.02, Queens, NY",1009,253,174,114,26,34,87,121,400,172,0,13,301,132,21,27,0,13,21,27
14000US36081003400,"Census Tract 34, Queens, NY",2563,402,466,176,263,206,0,13,626,198,0,13,660,267,548,302,544,301,4,8
14000US36081003600,"Census Tract 36, Queens, NY",3811,732,1251,528,154,149,19,27,968,446,0,13,931,499,488,277,435,272,53,60
14000US36081003700,"Census Tract 37, Queens, NY",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
14000US36081003800,"Census Tract 38, Queens, NY",2763,433,778,300,283,136,0,13,633,284,0,13,869,305,200,137,99,102,101,107
14000US36081003900,"Census Tract 39, Queens, NY",1363,362,591,153,76,82,0,13,75,75,0,13,254,137,367,350,309,344,58,58
14000US36081004001,"Census Tract 40.01, Queens, NY",2231,334,955,248,112,72,15,24,334,169,0,13,526,181,289,175,260,170,29,32
14000US36081004002,"Census Tract 40.02, Queens, NY",1839,702,235,149,229,196,0,13,532,197,0,13,782,722,61,47,55,47,6,9
14000US36081004200,"Census Tract 42, Queens, NY",4187,687,463,245,388,217,30,46,2092,639,0,13,670,228,544,433,404,400,140,136
14000US36081004300,"Census Tract 43, Queens, NY",2069,422,411,216,841,332,0,13,219,152,0,13,324,234,274,196,112,105,162,161
14000US36081004401,"Census Tract 44.01, Queens, NY",4238,588,551,221,167,95,0,13,2609,614,0,13,621,230,290,129,86,65,204,112
14000US36081004500,"Census Tract 45, Queens, NY",3145,437,2338,411,66,68,0,13,347,150,0,13,42,44,352,168,128,100,224,135
14000US36081004700,"Census Tract 47, Queens, NY",3932,674,1335,322,946,305,0,13,531,152,0,13,611,547,509,252,91,81,418,220
14000US36081005000,"Census Tract 50, Queens, NY",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
14000US36081005100,"Census Tract 51, Queens, NY",2294,335,724,178,96,94,89,114,958,304,9,15,274,146,144,77,88,60,56,52
14000US36081005200,"Census Tract 52, Queens, NY",2811,520,424,136,49,37,16,25,1382,478,0,13,622,277,318,189,112,109,206,157
14000US36081005300,"Census Tract 53, Queens, NY",5590,893,3063,697,93,105,22,35,1250,564,0,18,847,395,315,169,161,135,154,96
14000US36081005400,"Census Tract 54, Queens, NY",6433,786,1685,486,641,286,0,18,1726,518,0,18,1287,489,1094,539,796,493,298,228
14000US36081005500,"Census Tract 55, Queens, NY",1215,273,605,232,19,41,0,13,322,152,0,13,151,127,118,124,72,114,46,40
14000US36081005700,"Census Tract 57, Queens, NY",4461,580,2074,322,144,64,0,13,871,236,0,13,1232,520,140,107,42,53,98,76
14000US36081005800,"Census Tract 58, Queens, NY",6643,998,2720,507,553,248,21,33,1277,479,0,18,959,432,1113,646,528,428,585,508
14000US36081005900,"Census Tract 59, Queens, NY",3956,810,2533,699,75,63,8,13,585,254,0,13,267,144,488,317,444,317,44,34
14000US36081006100,"Census Tract 61, Queens, NY",5474,805,3722,746,114,95,8,12,724,155,0,18,615,377,291,210,48,90,243,183
14000US36081006201,"Census Tract 62.01, Queens, NY",5920,1133,3691,565,492,284,0,18,891,965,0,18,541,257,305,186,230,159,75,84
14000US36081006202,"Census Tract 62.02, Queens, NY",6739,1214,3709,884,345,306,45,83,354,281,0,18,941,658,1345,1060,636,771,709,666
14000US36081006300,"Census Tract 63, Queens, NY",5715,931,3454,746,106,93,0,18,1500,550,0,18,242,188,413,279,170,115,243,270
14000US36081006501,"Census Tract 65.01, Queens, NY",3242,478,1984,271,98,68,0,13,378,168,0,13,378,164,404,354,268,332,136,127
14000US36081006502,"Census Tract 65.02, Queens, NY",3923,632,2695,318,150,197,0,13,339,143,0,13,280,146,459,485,401,483,58,57
