geoid,name,B29001001,"B29001001, Error",B29001002,"B29001002, Error",B29001003,"B29001003, Error",B29001004,"B29001004, Error",B29001005,"B29001005, Error"
14000US36081001800,"Census Tract 18, Queens, NY",2009,433,457,165,472,189,723,177,357,270
14000US36081001901,"Census Tract 19.01, Queens, NY",756,200,65,58,539,188,152,102,0,13
14000US36081001902,"Census Tract 19.02, Queens, NY",2530,441,707,204,1523,374,258,154,42,4
14000US36081001903,"Census Tract 19.03, Queens, NY",961,252,197,121,638,203,126,71,0,13
14000US36081002000,"Census Tract 20, Queens, NY",1180,234,234,76,346,119,296,77,304,103
14000US36081002200,"Census Tract 22, Queens, NY",1449,227,231,70,487,171,508,100,223,82
14000US36081002400,"Census Tract 24, Queens, NY",1413,317,390,151,202,72,566,170,255,78
14000US36081002500,"Census Tract 25, Queens, NY",3925,597,743,387,716,211,1600,455,866,224
14000US36081002600,"Census Tract 26, Queens, NY",1381,395,222,140,309,121,410,109,440,222
14000US36081002800,"Census Tract 28, Queens, NY",2396,420,514,244,519,138,876,204,487,244
14000US36081003000,"Census Tract 30, Queens, NY",1206,500,403,307,166,64,365,199,272,87
14000US36081003100,"Census Tract 31, Queens, NY",907,169,308,99,278,86,265,83,56,39
14000US36081003200,"Census Tract 32, Queens, NY",1051,249,217,64,217,63,427,142,190,121
14000US36081003301,"Census Tract 33.01, Queens, NY",1742,263,689,193,850,227,189,49,14,23
14000US36081003302,"Census Tract 33.02, Queens, NY",666,145,206,87,136,84,215,78,109,72
14000US36081003400,"Census Tract 34, Queens, NY",1560,289,461,132,313,119,586,152,200,65
14000US36081003600,"Census Tract 36, Queens, NY",2107,520,521,153,403,176,644,198,539,314
14000US36081003700,"Census Tract 37, Queens, NY",0,13,0,13,0,13,0,13,0,13
14000US36081003800,"Census Tract 38, Queens, NY",1479,260,419,120,401,115,435,114,224,88
14000US36081003900,"Census Tract 39, Queens, NY",904,352,268,113,384,330,177,70,75,42
14000US36081004001,"Census Tract 40.01, Queens, NY",1444,228,358,91,303,88,536,143,247,72
14000US36081004002,"Census Tract 40.02, Queens, NY",1170,625,180,65,230,88,263,114,497,612
14000US36081004200,"Census Tract 42, Queens, NY",2576,503,737,225,448,165,1061,304,330,214
14000US36081004300,"Census Tract 43, Queens, NY",1478,273,351,158,262,114,512,138,353,134
14000US36081004401,"Census Tract 44.01, Queens, NY",2398,377,553,107,686,211,787,223,372,110
14000US36081004500,"Census Tract 45, Queens, NY",2526,367,172,62,578,205,894,208,882,164
14000US36081004700,"Census Tract 47, Queens, NY",2598,297,679,167,636,177,693,157,590,120
14000US36081005000,"Census Tract 50, Queens, NY",0,13,0,13,0,13,0,13,0,13
14000US36081005100,"Census Tract 51, Queens, NY",1391,187,421,110,418,103,342,110,210,67
14000US36081005200,"Census Tract 52, Queens, NY",1777,439,637,365,332,99,604,118,204,84
14000US36081005300,"Census Tract 53, Queens, NY",3788,809,888,319,1403,540,846,325,651,230
14000US36081005400,"Census Tract 54, Queens, NY",4600,643,1327,341,925,270,1681,342,667,141
14000US36081005500,"Census Tract 55, Queens, NY",658,110,232,66,139,63,208,61,79,34
14000US36081005700,"Census Tract 57, Queens, NY",2998,370,905,219,1273,228,564,147,256,107
14000US36081005800,"Census Tract 58, Queens, NY",4122,491,1029,269,1061,266,1401,267,631,155
14000US36081005900,"Census Tract 59, Queens, NY",2534,300,669,163,937,212,525,138,403,152
14000US36081006100,"Census Tract 61, Queens, NY",3984,656,1139,258,1307,400,1206,371,332,152
14000US36081006201,"Census Tract 62.01, Queens, NY",4885,782,520,241,972,316,1397,493,1996,377
14000US36081006202,"Census Tract 62.02, Queens, NY",4712,790,853,290,1255,385,1441,426,1163,435
14000US36081006300,"Census Tract 63, Queens, NY",3578,581,1027,281,1389,333,814,377,348,143
14000US36081006501,"Census Tract 65.01, Queens, NY",2369,337,523,138,971,181,587,172,288,199
14000US36081006502,"Census Tract 65.02, Queens, NY",2837,370,750,211,1239,254,426,143,422,116
14000US36081006900,"Census Tract 69, Queens, NY",3137,609,638,159,1569,477,411,150,519,119
14000US36081007100,"Census Tract 71, Queens, NY",2240,375,452,132,1081,319,395,116,312,87
14000US36081007300,"Census Tract 73, Queens, NY",3000,417,863,238,1035,261,849,238,253,112
14000US36081007500,"Census Tract 75, Queens, NY",3502,496,738,383,1160,303,645,185,959,294
14000US36081007700,"Census Tract 77, Queens, NY",1258,197,364,123,551,116,189,76,154,55
14000US36081007900,"Census Tract 79, Queens, NY",1596,331,413,146,528,181,401,178,254,134
14000US36081008100,"Census Tract 81, Queens, NY",611,122,140,55,307,83,113,48,51,37
14000US36081008300,"Census Tract 83, Queens, NY",1506,371,376,133,476,170,410,164,244,105
14000US36081008500,"Census Tract 85, Queens, NY",566,278,239,139,80,46,219,144,28,30
14000US36081008600,"Census Tract 86, Queens, NY",1857,280,467,154,371,118,647,128,372,173
14000US36081008700,"Census Tract 87, Queens, NY",2088,384,627,226,288,110,742,191,431,145
14000US36081008800,"Census Tract 88, Queens, NY",2700,399,600,186,659,186,1197,300,244,107
14000US36081009100,"Census Tract 91, Queens, NY",1613,296,364,133,434,149,537,164,278,115
14000US36081009400,"Census Tract 94, Queens, NY",1724,350,485,171,363,130,546,133,330,106
14000US36081009500,"Census Tract 95, Queens, NY",1609,252,426,115,655,130,225,71,303,142
14000US36081009600,"Census Tract 96, Queens, NY",2291,507,450,145,314,128,716,241,811,380
14000US36081009700,"Census Tract 97, Queens, NY",2788,385,467,133,1139,286,796,246,386,117
14000US36081009800,"Census Tract 98, Queens, NY",1487,276,417,109,221,91,542,140,307,140
14000US36081009900,"Census Tract 99, Queens, NY",0,13,0,13,0,13,0,13,0,13
14000US36081010000,"Census Tract 100, Queens, NY",2987,797,550,217,646,289,921,211,870,401
14000US36081010100,"Census Tract 101, Queens, NY",2017,517,626,242,552,241,324,163,515,199
14000US36081010200,"Census Tract 102, Queens, NY",1952,404,420,178,455,154,662,205,415,169
14000US36081010300,"Census Tract 103, Queens, NY",3181,446,859,305,778,173,949,221,595,179
14000US36081010400,"Census Tract 104, Queens, NY",2191,482,575,218,600,264,646,140,370,114
14000US36081010500,"Census Tract 105, Queens, NY",3216,554,635,235,1150,320,1001,357,430,100
14000US36081010600,"Census Tract 106, Queens, NY",2264,632,578,149,310,119,567,148,809,577
14000US36081010701,"Census Tract 107.01, Queens, NY",0,13,0,13,0,13,0,13,0,13
14000US36081010800,"Census Tract 108, Queens, NY",1975,376,531,169,449,212,663,148,332,117
14000US36081011000,"Census Tract 110, Queens, NY",1791,305,373,110,341,113,728,204,349,128
14000US36081011100,"Census Tract 111, Queens, NY",2115,349,476,160,811,262,436,159,392,98
14000US36081011200,"Census Tract 112, Queens, NY",1664,327,290,104,436,204,465,144,473,246
14000US36081011300,"Census Tract 113, Queens, NY",3042,407,786,222,1124,232,695,200,437,152
14000US36081011400,"Census Tract 114, Queens, NY",1053,323,370,237,262,89,158,85,263,84
14000US36081011500,"Census Tract 115, Queens, NY",1885,325,350,141,767,232,472,172,296,117
14000US36081011600,"Census Tract 116, Queens, NY",1330,339,253,98,315,130,589,206,173,61
14000US36081011700,"Census Tract 117, Queens, NY",3033,661,886,281,1152,553,547,154,448,139
14000US36081011800,"Census Tract 118, Queens, NY",1541,287,420,136,382,179,604,156,135,61
14000US36081011900,"Census Tract 119, Queens, NY",952,138,271,93,375,82,197,55,109,41
14000US36081012000,"Census Tract 120, Queens, NY",1242,279,223,98,280,126,560,183,179,78
14000US36081012100,"Census Tract 121, Queens, NY",1587,239,424,135,390,103,444,145,329,96
14000US36081012200,"Census Tract 122, Queens, NY",2003,564,554,211,576,328,536,156,337,148
14000US36081012301,"Census Tract 123.01, Queens, NY",2051,418,468,211,734,191,579,211,270,93
14000US36081012400,"Census Tract 124, Queens, NY",2156,398,664,280,602,173,535,127,355,139
14000US36081012500,"Census Tract 125, Queens, NY",1141,200,238,84,438,129,325,105,140,54
14000US36081012601,"Census Tract 126.01, Queens, NY",1559,305,390,119,484,213,486,110,199,75
14000US36081012602,"Census Tract 126.02, Queens, NY",1548,263,339,178,368,131,606,176,235,143
14000US36081012800,"Census Tract 128, Queens, NY",1561,215,373,143,319,98,483,137,386,106
14000US36081013000,"Census Tract 130, Queens, NY",1165,275,230,119,144,64,524,234,267,98
14000US36081013200,"Census Tract 132, Queens, NY",1438,344,323,165,518,224,340,83,257,81
14000US36081013400,"Census Tract 134, Queens, NY",3876,522,585,272,1186,348,1284,378,821,284
14000US36081013500,"Census Tract 135, Queens, NY",841,195,91,40,313,152,206,76,231,67
14000US36081013600,"Census Tract 136, Queens, NY",1290,140,220,79,360,80,409,83,301,62
14000US36081013700,"Census Tract 137, Queens, NY",1442,158,416,96,555,132,289,83,182,65
14000US36081013800,"Census Tract 138, Queens, NY",2486,432,449,195,662,171,978,227,397,126
14000US36081014000,"Census Tract 140, Queens, NY",2367,416,475,154,560,206,903,221,429,95
14000US36081014100,"Census Tract 141, Queens, NY",1216,265,309,79,442,106,383,216,82,37
14000US36081014201,"Census Tract 142.01, Queens, NY",2290,469,616,366,477,143,822,236,375,140
14000US36081014202,"Census Tract 142.02, Queens, NY",1780,388,285,112,311,115,660,165,524,239
14000US36081014300,"Census Tract 143, Queens, NY",2458,385,576,159,806,216,664,161,412,124
14000US36081014400,"Census Tract 144, Queens, NY",1081,350,170,92,185,75,321,97,405,267
14000US36081014500,"Census Tract 145, Queens, NY",1545,212,321,99,567,121,390,101,267,65
14000US36081014700,"Census Tract 147, Queens, NY",2178,346,409,153,723,204,633,229,413,96
14000US36081014800,"Census Tract 148, Queens, NY",1049,310,250,82,118,60,554,252,127,58
14000US36081014900,"Census Tract 149, Queens, NY",1600,330,371,143,557,172,527,148,145,44
14000US36081015000,"Census Tract 150, Queens, NY",1298,236,303,133,277,77,496,108,222,97
14000US36081015100,"Census Tract 151, Queens, NY",2219,335,574,212,650,176,668,271,327,105
14000US36081015200,"Census Tract 152, Queens, NY",1551,428,301,112,349,127,468,113,433,340
14000US36081015300,"Census Tract 153, Queens, NY",1486,271,597,229,474,106,252,73,163,61
14000US36081015400,"Census Tract 154, Queens, NY",1180,305,377,169,142,69,477,137,184,63
14000US36081015500,"Census Tract 155, Queens, NY",1657,559,458,146,614,261,410,225,175,54
14000US36081015600,"Census Tract 156, Queens, NY",2029,448,356,136,564,221,797,235,312,113
14000US36081015700,"Census Tract 157, Queens, NY",852,150,278,70,318,67,196,79,60,43
14000US36081015801,"Census Tract 158.01, Queens, NY",2520,429,522,175,549,164,867,207,582,279
14000US36081015802,"Census Tract 158.02, Queens, NY",2989,577,672,174,642,241,1145,416,530,176
14000US36081015900,"Census Tract 159, Queens, NY",2230,427,405,168,1004,306,591,162,230,124
14000US36081016100,"Census Tract 161, Queens, NY",1345,205,406,119,385,82,415,109,139,65
14000US36081016300,"Census Tract 163, Queens, NY",2613,592,452,177,725,246,875,300,561,117
14000US36081016400,"Census Tract 164, Queens, NY",2793,747,616,311,698,173,854,323,625,244
14000US36081016600,"Census Tract 166, Queens, NY",2982,659,676,285,629,219,1215,326,462,185
14000US36081016800,"Census Tract 168, Queens, NY",2359,439,634,201,486,193,741,157,498,232
14000US36081016900,"Census Tract 169, Queens, NY",3861,539,657,360,1401,348,1195,277,608,184
14000US36081017000,"Census Tract 170, Queens, NY",1782,344,418,157,378,134,867,232,119,55
14000US36081017101,"Census Tract 171.01, Queens, NY",0,13,0,13,0,13,0,13,0,13
14000US36081017102,"Census Tract 171.02, Queens, NY",30,21,22,30,0,13,8,18,0,13
14000US36081017200,"Census Tract 172, Queens, NY",1512,245,217,73,402,144,515,121,378,121
14000US36081017400,"Census Tract 174, Queens, NY",1485,280,354,111,315,100,542,171,274,73
14000US36081017600,"Census Tract 176, Queens, NY",1554,236,332,95,246,72,684,151,292,105
14000US36081017800,"Census Tract 178, Queens, NY",1505,323,365,168,357,129,586,180,197,65
14000US36081017901,"Census Tract 179.01, Queens, NY",558,109,111,54,227,77,156,55,64,38
14000US36081017902,"Census Tract 179.02, Queens, NY",11,16,0,13,11,16,0,13,0,13
14000US36081018000,"Census Tract 180, Queens, NY",784,303,132,96,261,105,191,77,200,118
14000US36081018101,"Census Tract 181.01, Queens, NY",2005,232,524,130,729,150,390,107,362,104
14000US36081018102,"Census Tract 181.02, Queens, NY",2316,305,360,121,1041,260,549,143,366,90
14000US36081018200,"Census Tract 182, Queens, NY",1626,348,382,142,345,116,466,122,433,237
14000US36081018300,"Census Tract 183, Queens, NY",3240,432,776,215,1134,282,779,179,551,151
14000US36081018401,"Census Tract 184.01, Queens, NY",1336,253,428,167,271,120,388,106,249,76
14000US36081018402,"Census Tract 184.02, Queens, NY",1881,491,468,192,619,226,546,144,248,96
14000US36081018501,"Census Tract 185.01, Queens, NY",2355,324,448,184,680,163,634,181,593,201
14000US36081018502,"Census Tract 185.02, Queens, NY",2207,335,344,98,847,164,655,208,361,131
14000US36081018600,"Census Tract 186, Queens, NY",1171,215,272,122,338,117,420,101,141,51
14000US36081018700,"Census Tract 187, Queens, NY",1758,389,348,139,597,265,403,162,410,122
14000US36081018800,"Census Tract 188, Queens, NY",880,276,259,194,138,55,311,65,172,67
14000US36081018900,"Census Tract 189, Queens, NY",1982,346,336,146,812,270,467,124,367,114
14000US36081019000,"Census Tract 190, Queens, NY",1874,293,491,140,417,109,729,189,237,119
14000US36081019200,"Census Tract 192, Queens, NY",1623,279,371,128,328,153,506,191,418,105
14000US36081019400,"Census Tract 194, Queens, NY",2007,290,434,93,457,161,664,127,452,90
14000US36081019600,"Census Tract 196, Queens, NY",1814,338,512,162,493,150,615,126,194,90
14000US36081019800,"Census Tract 198, Queens, NY",1600,292,367,128,332,118,732,181,169,62
14000US36081019901,"Census Tract 199.01, Queens, NY",466,153,130,76,121,63,195,108,20,21
14000US36081019902,"Census Tract 199.02, Queens, NY",7,13,7,13,0,13,0,13,0,13
14000US36081019903,"Census Tract 199.03, Queens, NY",0,13,0,13,0,13,0,13,0,13
14000US36081020200,"Census Tract 202, Queens, NY",1005,214,244,102,260,116,301,86,200,97
14000US36081020400,"Census Tract 204, Queens, NY",1424,324,342,136,234,91,544,172,304,158
14000US36081020500,"Census Tract 205, Queens, NY",653,207,119,57,152,80,218,97,164,65
14000US36081020600,"Census Tract 206, Queens, NY",724,181,177,78,119,62,276,71,152,62
14000US36081020800,"Census Tract 208, Queens, NY",1893,304,504,175,604,165,492,153,293,147
14000US36081021200,"Census Tract 212, Queens, NY",1542,390,259,163,380,116,487,239,416,230
14000US36081021400,"Census Tract 214, Queens, NY",3077,591,653,228,824,383,1006,323,594,204
14000US36081021601,"Census Tract 216.01, Queens, NY",2123,345,333,108,751,214,691,212,348,118
14000US36081021602,"Census Tract 216.02, Queens, NY",959,237,149,118,256,135,252,109,302,148
14000US36081021603,"Census Tract 216.03, Queens, NY",0,13,0,13,0,13,0,13,0,13
14000US36081021900,"Census Tract 219, Queens, NY",0,13,0,13,0,13,0,13,0,13
14000US36081022001,"Census Tract 220.01, Queens, NY",4301,452,789,232,1411,318,1490,360,611,141
14000US36081022002,"Census Tract 220.02, Queens, NY",4874,1011,1055,577,1371,383,1512,451,936,370
14000US36081022900,"Census Tract 229, Queens, NY",0,13,0,13,0,13,0,13,0,13
14000US36081023000,"Census Tract 230, Queens, NY",1315,275,243,99,255,110,580,163,237,91
14000US36081023200,"Census Tract 232, Queens, NY",3884,886,738,285,920,312,1013,239,1213,605
14000US36081023501,"Census Tract 235.01, Queens, NY",1726,442,511,235,584,304,409,133,222,112
14000US36081023502,"Census Tract 235.02, Queens, NY",1559,706,390,289,367,127,548,378,254,130
14000US36081023600,"Census Tract 236, Queens, NY",1850,431,471,120,325,117,502,132,552,317
14000US36081023800,"Census Tract 238, Queens, NY",2534,449,399,169,952,250,909,241,274,104
14000US36081024000,"Census Tract 240, Queens, NY",3464,782,957,415,781,229,798,227,928,334
14000US36081024300,"Census Tract 243, Queens, NY",3018,488,399,143,659,232,727,239,1233,407
14000US36081024500,"Census Tract 245, Queens, NY",2922,346,288,129,613,153,1080,226,941,223
14000US36081024600,"Census Tract 246, Queens, NY",0,13,0,13,0,13,0,13,0,13
14000US36081024700,"Census Tract 247, Queens, NY",729,277,227,162,189,95,233,88,80,50
14000US36081024900,"Census Tract 249, Queens, NY",2412,366,169,103,705,227,773,269,765,174
14000US36081025100,"Census Tract 251, Queens, NY",3526,575,701,354,810,318,1230,296,785,149
14000US36081025301,"Census Tract 253.01, Queens, NY",2071,250,308,100,681,151,748,156,334,104
14000US36081025302,"Census Tract 253.02, Queens, NY",1397,293,282,128,573,145,293,121,249,132
14000US36081025401,"Census Tract 254.01, Queens, NY",2358,1149,514,308,1040,781,433,182,371,247
14000US36081025402,"Census Tract 254.02, Queens, NY",4060,624,803,265,1021,295,1325,381,911,247
14000US36081025500,"Census Tract 255, Queens, NY",812,186,96,80,187,74,322,135,207,51
14000US36081025700,"Census Tract 257, Queens, NY",806,210,155,64,240,96,185,70,226,112
14000US36081025800,"Census Tract 258, Queens, NY",1506,485,410,144,436,236,448,164,212,60
14000US36081025900,"Census Tract 259, Queens, NY",1399,272,261,120,395,155,491,126,252,104
